BookCode,BookTitle,BookDescription,CountPage,PrintType,Authors,SalesAvailable,PublicDomain,PreviewAvaliable,idBookDimension,BookCategory
9788584390069,"After - Depois da esperança vol.4","Depois de tantos obstáculos, Tessa e Hardin estão, enfim, mais maduros como casal. As dificuldades causadas pelo gênio forte dele e pela impulsividade dela ainda existem, mas eles já não conseguem negar o amor que sentem um pelo outro. Mesmo morando em cidades diferentes, estão mais apaixonados do que nunca. Mas uma cruel reviravolta do destino trará à tona todos os fantasmas do passado de Hardin. Depois da esperança, haverá forças para enfrentar mais dificuldades? ",52,0,"Anna Todd",1,1,0,4836,1
9788584390007,"After - vol.5","Bem quando Hardin acreditava já ter enfrentado todos os fantasmas de seu passado, um terrível segredo sobre seus pais é revelado, despertando os seus piores demônios internos. Tessa sabe que só ela tem o poder de aliviar todos os sentimentos de raiva, traição e confusão que afligem seu amado badboy. Só ela sabe como salvá-lo de seu ciclo autodestrutivo. Mas dessa vez ela não pode. Mas o que acontecerá quando suas forças chegarem ao fim? Depois da promessa... qual será o desfecho dessa história?",48,0,"Anna Todd",1,1,0,4837,1
9788584190461,"Não há tempo a perder","AMYR KLINK lembra de momentos difíceis que passou, para realizar seus planos, e garante que as crises podem nos motivar. Em seu novo livro, NÃO HÁ TEMPO A PERDER, o maior navegador do Atlântico Sul evoca sua experiência para demonstrar como os projetos mais complexos podem ser realizados, se você se comprometer a destrinchar cada etapa. Este é um livro sobre a escassez, o medo, e a nossa misteriosa capacidade de realizar nossos sonhos.",16,0,"Amyr Klink",1,1,0,4838,1
9788582890868,"A revolução do pouquinho",NULL,32,0,"Eduardo Zugaib",1,1,1,4839,1
9788582864104,"Os meninos que enganavam nazistas","Irmãos judeus de 10 e 12 anos de idade, eles perambulam sozinhos pelas estradas, vivendo experiências surpreendentes, tentando escapar da morte e em busca da zona livre para ganhar a liberdade. Essa é uma história real, autobiográfica, cuja espontaneidade, ternura e humor comprovam o triunfo da humanidade e da empatia nos momentos mais sombrios, quando o perigo está sempre à espreita.",20,0,"Joseph Joffo",1,1,0,4840,1
9788582850510,"Juros, moeda e ortodoxia","Neste conjunto de ensaios, André Lara Resende reflete sobre as origens e o desenvolvimento da teoria monetária e suas implicações no contexto brasileiro. Juros, inflação e política fiscal recebem do autor um enfoque inovador, ancorado nas melhores investigações da atualidade, que põem em questão algumas convicções estabelecidas.",92,0,"André Lara Resende",1,1,0,4841,1
9788582850435,"Anatomia de um desastre","Escrito por três renomados jornalistas de economia, Anatomia de um desastre ajuda a entender o que aconteceu para que o Brasil, que parecia estar na rota do crescimento, acabasse mergulhando em uma enorme recessão. Indo da primeira eleição de Lula ao impeachment de Dilma Rousseff, o livro mostra como os governos petistas foram abandonando aos poucos o cuidado com a estabilidade econômica para investir num modelo desenvolvimentista, causando a deterioração das contas públicas. Ao relatar algumas das decisões mais polêmicas, como a das pedaladas fiscais que levaram ao afastamento de Dilma, os autores revelam também os surpreendentes bastidores da política nacional.",64,0,"Claudia Safatle / João Borges / Ribamar Oliveira",1,1,0,4842,1
9788582850305,"Nasce um empreendedor","De acordo com uma pesquisa da Endeavor, 76% dos brasileiros gostariam de abrir um negócio próprio. Seja pelo anseio de deixar seu legado no mundo, pela ambição de construir uma empresa líder ou simplesmente pela vontade de não ter um chefe, o sonho de empreender faz brilhar os olhos das novas gerações. Mas construir um negócio de sucesso não é fácil. Em Nasce um empreendedor, Dony de Nuccio e Bob Wollheim respondem a perguntas comuns de forma simples, direta e divertida. De quebra, ainda reúnem os maiores e mais influentes empreendedores do país, que dão dicas e depoimentos imperdíveis para quem quer se aventurar nesse universo tão desafiador quanto fascinante.",84,0,"Bob Wollheim / Dony De Nuccio",1,1,0,4843,1
9788582850121,"Fora da curva","Organizado pelo investidor Florian Bartunek, pelo advogado e sócio da Casa do Saber Pierre Moreau e pela jornalista Giuliana Napolitano, Fora da curva reúne depoimentos de alguns dos maiores investidores do país como André Jakurski, Antonio Bonchristiano, Luis Stuhlberger, Guilherme Affonso Ferreira, Guilherme Aché, José Carlos Reis de Magalhães Neto, Luiz Fernando Figueiredo, Meyer Joseph Nigri, Pedro Damasceno e o próprio Bartunek. No total, eles administram cerca de 80 bilhões de reais. ",60,0,"Pierre Moreau / Florian Bartunek / Giuliana Napolitano",1,1,0,4844,1
9788582850008,"#VQD - vai que dá!",NULL,48,0,"Joaquim Castanheira",1,1,0,4845,1
9788582781555,"O milagre da manhã com Deus","Neste livro, Padre Reginaldo Manzotti traz 365 reflexões inspiradoras que são convites diários para direcionar nossas ações para a vontade de Deus e é um verdadeiro livro de cabeceira que renova a certeza da poderosa presença do Senhor diante dos momentos de dificuldades e desafios do dia a dia, acreditando que verdadeiras mudanças podem acontecer diante de qualquer circunstância.",24,0,"Padre Reginaldo Manzotti",1,1,0,4846,1
9788582781524,"O poder oculto","<span class=""txtDescricao"">Há em nós um poder oculto capaz de nos conduzir à única felicidade real. Mas, para podermos encontrá-lo, devemos passar por um treinamento especial – ou, se quisermos usar o termo do momento, por um coaching. Nestas páginas, Padre Reginaldo Manzotti nos conduz por um profundo itinerário de descoberta interior, cujo objetivo não pode ser outro senão o encontro com a verdadeira felicidade, isto é, com Deus e seus planos para nós. Você está preparado para este treinamento na fé, para encontrar a única alegria verdadeira?</span>",76,0,"Padre Reginaldo Manzotti",1,1,0,4847,1
9788582781234,"Maria, a nova primavera","Neste livro, o fundador da Festa de Pentecostes mergulha em episódios da vida da Virgem Maria para trazer reflexões para revigorar a vida de fé. Além disso, oferece testemunhos pessoais que culminam na devoção a um recente título de Maria que há de florescer ainda mais entre o povo brasileiro: Nossa Senhora da Primavera. Após a leitura destas páginas, podemos entender por que a Festa de Pentecostes atrai tantos corações.",6,0,"Padre Moacir Anastácio de Carvalho",1,1,0,4848,1
9788582781067,"Combate espiritual","<em></em>O mais importante dos combates está mais perto do que imaginamos: no casamento, na educação dos filhos, no ambiente de trabalho, nos momentos de crise financeira e profissional, em nossa mente, em nossa fé... Mas e então? Como fazer com que o bem prevale.",8,0,"Padre Reginaldo Manzotti",1,1,0,4849,2
9788582781067,"Combate espiritual","<em></em>O mais importante dos combates está mais perto do que imaginamos: no casamento, na educação dos filhos, no ambiente de trabalho, nos momentos de crise financeira e profissional, em nossa mente, em nossa fé... Mas e então? Como fazer com que o bem prevale.",8,0,"Padre Reginaldo Manzotti",1,1,0,4850,2
9788582780947,"Batalha espiritual","Se você só acredita no que vê, saiba que já está em desvantagem na grande batalha que vem sendo travada desde os primórdios da humanidade: a batalha entre o bem e o mal, isto é, entre os que se encontram do lado de Deus e o Inimigo, que deseja desvirtuar todos os homens e mulheres de boa vontade para fazê-los viver uma vida fundada na mentira e no erro. Neste livro, padre Reginaldo Manzotti desfaz todos os mitos que rodeiam esse combate crucial, revelando-nos, com detalhes, tanto a natureza do adversário quanto as armas humanas e sobrenaturais de que podemos nos valer para assegurarmos a vitória que Cristo nos conquistou.",76,0,"Padre Reginaldo Manzotti",1,1,0,4851,2
9788582780947,"Batalha espiritual","Se você só acredita no que vê, saiba que já está em desvantagem na grande batalha que vem sendo travada desde os primórdios da humanidade: a batalha entre o bem e o mal, isto é, entre os que se encontram do lado de Deus e o Inimigo, que deseja desvirtuar todos os homens e mulheres de boa vontade para fazê-los viver uma vida fundada na mentira e no erro. Neste livro, padre Reginaldo Manzotti desfaz todos os mitos que rodeiam esse combate crucial, revelando-nos, com detalhes, tanto a natureza do adversário quanto as armas humanas e sobrenaturais de que podemos nos valer para assegurarmos a vitória que Cristo nos conquistou.",76,0,"Padre Reginaldo Manzotti",1,1,0,4852,2
9788582780312,"Orações de cura e libertação","Em Orações de cura e libertação, Pe. Anderson Guerra nos presenteia com uma seleção das mais relevantes orações, para nos ajudar a comungar com Deus diariamente e nos mais diversos momentos da nossa vida.",60,0,"Pe. Anderson Guerra",1,1,0,4853,2
9788582780190,"Corações curados para amar","Em ""Corações curados para amar"", o Padre Gean Medeiros convida o leitor à oração e à prática cristã a partir do entendimento de que, pela Direção Espiritual, muitas das respostas esperadas podem ser encontradas e que, principalmente, ao vivermos essa experiência com Deus, essa realidade também se torna oportunidade de cura e libertação.",28,0,"Pe. Gean Medeiros",1,1,0,4854,2
9788582761380,"Mesada não é só dinheiro","A obra revoluciona a forma com que é abordado o dinheiro na vida das crianças, quebrando tabus e mostrando que é possível inserir o assunto na vida dos pequenos, associado à questões como sustentabilidade, meio ambiente, consumo consciente e outros temas tão relevantes atualmente.",50,0,"Reinaldo Domingos",1,1,0,4855,2
9788582760284,"Papo empreendedor",NULL,84,0,"Reinaldo Domingos",1,1,0,4856,2
9788582467541,"Por todas nós","Uma das coisas mais complexas da vida é a luta para aceitar-se. Todos os dias, travamos uma batalha contra nós mesmas, nossos desejos, nossa sexualidade e nosso corpo. Nunca é o suficiente, sempre falta algo. POR TODAS NÓS surge como um ombro amigo e solidário, mostrando que não estamos sozinhas em nossos sofrimentos diários e precisamos questionar tudo aquilo que a sociedade impõe - sem julgamentos nem padrões preconcebidos.",60,0,"Ellora Haonne",1,1,0,4857,2
9788582467473,"A barraca do beijo","ELLE EVANS é o que toda garota quer ser: bonita e popular. Mas ela nunca foi beijada. NOAH FLYNN é lindo e um tanto quando bad boy - tá, o maior bad boy da escola - e o rei dos joguinhos de sedução. A verdade é que Elle sempre teve uma queda pelo jeito descolado de Noah, que, por coincidência, é o irmão mais velho de seu melhor amigo, Lee. Essa paixão cresce ainda mais quando Elle e Lee decidem organizar uma barraca do beijo no festival da Primavera da escola e Noah acaba aparecendo por lá.",36,0,"Beth Reekles",1,1,0,4858,2
9788582466827,"Planeta das gêmeas - A diversão é aqui","As gêmeas do canal mais fofurinha da internet têm um convite que você vai amar: que tal uma viagem para um parque cheio de diversão, visita a lugares inesquecíveis, atividades malucas, novos desafios e muitas curiosidades? Depois de fazer você dar muita risada com o livro&nbsp;Planeta das Gêmeas - Entre Risadas e Brincadeiras, elas voltaram para bagunçar ainda mais! E o melhor de tudo: você vai poder colocar a mão na massa para deixar as páginas ainda mais lindas e coloridas.",4,0,"Melissa e Nicole",1,1,0,4859,2
9788582466407,"AuthenticGames - 2","Marco Túlio está de volta para compartilhar com os maninhos e as maninhas mais um pouco de suas histórias e aventuras. Sim, porque a vida autêntica continua... E como continua! Com uma vida completamente diferente e cheia de mudanças – não apenas de cidade, mas também de projetos –, Marco Túlio conta tudo o que aconteceu nos últimos anos, da emoção (e frio na barriga) de estrear no palco às suas trollagens e viagens preferidas. Quem leu e curtiu AuthenticGames – Vivendo uma vida autêntica não pode deixar de conferir as histórias que o youtuber guardou para este livro, escrito como uma forma de agradecimento a todos da Família Craft.",60,0,"Marco Túlio",1,1,0,4860,2
9788582466360,"Baixamemória e a família Craft","BaixaMemória e a Família Craft mergulharam em um grande desafio: descobrir quem é o mais inteligente da turma. Spok, Jazz, Cherry, Ana ou BaixaMemória? Quem será que ganha essa competição? A turma vai decifrar enigmas, interpretar mensagens, soltar a imaginação e correr contra o tempo para ver quem leva a melhor nessa disputa – e você não vai acreditar em quem venceu! Mas eles não estão sozinhos! Você também pode (e deve!) entrar na brincadeira – são dezenas de atividades para você se divertir e aprender junto com eles. Pronto para embarcar nessa aventura junto com a Família Craft?!",4,0,"Astral Cultural",1,1,0,4861,2
9788582466186,"Box - Trilogia AuthenticGames","A “Trilogia Authenticgames” está finalmente completa! AuthenticGames, Nina e você, na pele do personagem Builder, enfrentam os mais diferentes desafios para salvar o mundo da superfície das garras do Ender Dragon, do Herobrine e de toda a sua turma. E, além de participar dessa aventura de tirar o fôlego, você ainda pode brincar com o jogo exclusivo BATALHA DE CARTAS. São 30 cartas para você desafiar seus amigos e se divertir 'capturando' os mobs e os personagens que fazem parte dos livros.<br>",36,0,"Marco Túlio",1,1,0,4862,2
